t,y
17.408026755852845,-4.468163366579307
17.508361204013376,-4.4838683911356965
17.608695652173914,-4.497828412963601
17.70903010033445,-4.510237321255075
17.809364548494983,-4.521267461958601
17.90969899665552,-4.5310720314728385
18.010033444816052,-4.5397872043743925
18.11036789297659,-4.547534024731322
18.21070234113712,-4.554420087270808
18.31103678929766,-4.560541031750367
18.411371237458194,-4.565981871287749
18.511705685618733,-4.570818173098755
18.612040133779267,-4.575117108041864
18.712374581939798,-4.578938383546862
18.812709030100333,-4.582335072884627
18.913043478260867,-4.585354352295988
19.013377926421406,-4.588038156217187
19.11371237458194,-4.590423759702706
19.214046822742475,-4.592544296134276
19.314381270903013,-4.594429217406776
19.414715719063544,-4.596104702982325
19.515050167224082,-4.59759402349395
19.615384615384613,-4.5989178639487
19.715719063545148,-4.600094611019628
19.816053511705686,-4.601140608415989
19.91638795986622,-4.602070383879397
20.01672240802676,-4.602896850958005
20.11705685618729,-4.603631488361193
20.217391304347828,-4.604284499386256
20.31772575250836,-4.604864953630764
20.418060200668897,-4.605380912959204
20.51839464882943,-4.605839543473385
20.618729096989966,-4.6062472150415505
20.719063545150505,-4.606609589768809
20.819397993311036,-4.606931700637476
20.919732441471574,-4.607218021409632
21.020066889632105,-4.6074725287626555
21.12040133779264,-4.607698757520894
21.220735785953178,-4.607899849750447
21.321070234113712,-4.608078598398932
21.42140468227425,-4.608237486086477
21.521739130434785,-4.608378719586506
21.62207357859532,-4.608504260475433
21.72240802675585,-4.6086158523766985
21.822742474916385,-4.608715045177819
21.92307692307692,-4.608803216556612
22.023411371237458,-4.608881591115516
22.123745819397996,-4.608951257390093
22.22408026755853,-4.6090131829675025
22.324414715719065,-4.609068227925193
22.424749163879596,-4.609117156776478
22.525083612040135,-4.609160649088728
22.625418060200673,-4.60919930892185
22.72575250836121,-4.6092336732179575
22.826086956521742,-4.609264219258925
22.926421404682277,-4.609291371295365
23.02675585284281,-4.60931550643886
23.127090301003346,-4.60933695989973
23.22742474916388,-4.609356029642741
23.32775919732442,-4.609372980525403
23.42809364548495,-4.609388047976665
23.528428093645488,-4.60940144126668
23.628762541806026,-4.609413346413344
23.729096989966557,-4.609423928765951
23.82943143812709,-4.609433335301597
23.929765886287626,-4.609441696666618
24.03010033444816,-4.609449128991076
24.130434782608695,-4.609455735501711
24.230769230769234,-4.6094616079556054
24.33110367892977,-4.609466827914645
24.431438127090303,-4.609471467878201
24.531772575250834,-4.60947559229027
24.632107023411372,-4.6094792584343365
24.73244147157191,-4.609482517229051
24.83277591973244,-4.609485413935461
24.93311036789298,-4.60948798878562
25.03344481605351,-4.6094902775413065
25.13377926421405,-4.609492311990819
25.234113712374587,-4.6094941203903605
25.334448160535118,-4.609495727856636
25.434782608695656,-4.609497156715539
25.535117056856187,-4.609498426812348
25.635451505016725,-4.609499555787292
25.735785953177256,-4.609500559320562
25.836120401337794,-4.609501451350148
25.936454849498325,-4.609502244265326
26.036789297658864,-4.6095029490788235
26.1371237458194,-4.609503575579704
26.237458193979933,-4.609504132469368
26.337792642140467,-4.609504627482422
26.438127090301002,-4.609505067494019
26.53846153846154,-4.609505458615434
26.638795986622075,-4.60950580627892
26.73913043478261,-4.609506115313127
26.839464882943147,-4.609506390010202
26.93979933110368,-4.60950663418537
27.040133779264213,-4.609506851229967
27.140468227424748,-4.609507044158513
27.240802675585286,-4.609507215650533
27.34113712374582,-4.609507368087891
27.441471571906355,-4.609507503587774
27.541806020066893,-4.609507624032107
27.642140468227424,-4.609507731093737
27.742474916387962,-4.609507826259623
27.842809364548494,-4.609507910851528
27.94314381270903,-4.609507986044329
28.043478260869563,-4.609508052882377
28.1438127090301,-4.6095081122939785
28.24414715719064,-4.609508165104296
28.34448160535117,-4.609508212046805
28.444816053511705,-4.609508253773477
28.54515050167224,-4.609508290863841
28.645484949832777,-4.609508323833056
28.74581939799331,-4.60950835313903
28.846153846153847,-4.609508379188791
28.946488294314385,-4.60950840234411
29.046822742474916,-4.609508422926629
29.147157190635454,-4.6095084412222
29.247491638795985,-4.6095084574849245
29.34782608695652,-4.609508471940691
29.448160535117054,-4.6095084847902505
29.548494983277592,-4.609508496212073
29.64882943143813,-4.609508506364878
29.749163879598665,-4.609508515389501
29.8494983277592,-4.609508523411396
29.94983277591973,-4.609508530542016
